0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
57728105edc2cb3880f31e0c,Autumn,autumn-1917,hans-richter,Richter Hans,57726da9edc2cb3880b4d039,1917.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Expressionism'],[],,,,[],"['Leaf', 'Tree', 'Orange', 'Plant', 'Textile']",,448,https://uploads3.wikiart.org/images/hans-richter/autumn-1917.jpg,570
5772800aedc2cb3880efed65,Untitled,untitled-2010-4,paul-du-toit,du Toit Paul,57726da3edc2cb3880b4c770,2010.0,"['57726b52edc2cb3880ad77a0', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Outsider art'],[],,,,[],[],,542,https://uploads8.wikiart.org/images/paul-du-toit/untitled-2010(4).jpg,618
57727fb9edc2cb3880eecc21,Hudson River Landscape,hudson-river-landscape-1951,david-smith,Smith David,57726da1edc2cb3880b4c451,1951.0,"['57726b51edc2cb3880ad7468', '57726b4eedc2cb3880ad6f00', '57726bcdedc2cb3880ae74ae']",,,,['sculpture'],['Abstract Expressionism'],['steel'],,,,"['Whitney Museum of American Art, New York City, NY, US']",['Natural landscape'],,500,https://uploads0.wikiart.org/images/david-smith/hudson-river-landscape-1951.jpg,388
5772816aedc2cb3880f45d7c,A Cock Pheasant,a-cock-pheasant,archibald-thorburn,Thorburn Archibald,57726dabedc2cb3880b4d3c3,,"['57726b52edc2cb3880ad76e8', '57726b4eedc2cb3880ad6f58', '57726bcdedc2cb3880ae7436']",,,,['wildlife painting'],['Naturalism'],['watercolor'],44.0,29.5,,['Private Collection'],"['birds', 'Bird', 'Pheasant', 'Galliformes', 'Ring-necked pheasant', 'Phasianidae']",,1000,https://uploads4.wikiart.org/images/archibald-thorburn/a-cock-pheasant.jpg,667
5772803aedc2cb3880f08ea5,Tarnovo,tarnovo-1939,nikola-tanev,Tanev Nikola,57726da4edc2cb3880b4c8a4,1939.0,"['57726b52edc2cb3880ad77e0', '57726b4eedc2cb3880ad6e30']",,,,['cityscape'],['Post-Impressionism'],[],,,,[],[],,600,https://uploads4.wikiart.org/images/nikola-tanev/tarnovo-1939.jpg,795
57727f7bedc2cb3880ee1293,"How I Love Ya, How I Love Ya",how-i-love-ya-how-i-love-ya-1981,robert-zakanitch,Zakanitch Robert,57726d9fedc2cb3880b4c036,1981.0,"['57726b52edc2cb3880ad77a8', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['P&D (Pattern and Decoration)'],[],,,,[],[],,800,https://uploads1.wikiart.org/images/robert-zakanitch/how-i-love-ya-how-i-love-ya-1981.jpg,283
57727ecdedc2cb3880ec2b3d,Labastide du Vert - Morning Effect,labastide-du-vert-morning-effect,henri-martin,Martin Henri,57726d9bedc2cb3880b4b960,,"['57726b51edc2cb3880ad7560', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Divisionism'],[],,,,[],"['houses-and-buildings', 'sunrise-and-sunset', 'rivers-and-waterfalls', 'forests-and-trees', 'Tree']",,940,https://uploads6.wikiart.org/images/henri-martin/labastide-du-vert-morning-effect.jpg,1115
57728293edc2cb3880f819c1,Mountain,mountain,basuki-abdullah,Abdullah Basuki,57726db4edc2cb3880b4e27e,,"['57726b52edc2cb3880ad7828', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Realism'],[],,,,[],"['Nature', 'Natural landscape', 'Mountainous landforms', 'Mountain', 'Highland', 'Hill']",,800,https://uploads3.wikiart.org/images/basuki-abdullah/mountain.jpg,637
5772821fedc2cb3880f6b871,Parting at the Jing River,parting-at-the-jing-river,shen-zhou,Zhou Shen,57726dafedc2cb3880b4db2a,,"['57726b51edc2cb3880ad7610', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Ink and wash painting'],[],,,,[],"['Vehicle', 'Boat']",,1920,https://uploads3.wikiart.org/images/shen-zhou/parting-at-the-jing-river.jpg!HD.jpg,333
57728005edc2cb3880efe561,Direzione,direzione-1978,giovanni-anselmo,Anselmo Giovanni,57726da3edc2cb3880b4c6de,1978.0,"['57726b51edc2cb3880ad7508', '57726b4eedc2cb3880ad6f00']",,,,['sculpture'],['Conceptual Art'],[],,,,[],"['Rock', 'Rectangle', 'Line', 'Brick']",,466,https://uploads1.wikiart.org/images/giovanni-anselmo/direzione-1978.jpg,570
57728209edc2cb3880f645f8,A turkey-Cock Brought to Jahangir from Goa in 1612,a-turkey-cock-brought-to-jahangir-from-goa-in-1612,ustad-mansur,Mansur Ustad,57726dafedc2cb3880b4da0c,,"['57726b52edc2cb3880ad76c0', '57726b4dedc2cb3880ad6df0']",,,,['animal painting'],['Mughal'],[],,,,[],"['Bird', 'Turkey', 'Galliformes', 'Wild turkey']",,450,https://uploads6.wikiart.org/images/ustad-mansur/a-turkey-cock-brought-to-jahangir-from-goa-in-1612.jpg,718
5772800aedc2cb3880efec23,Red Graze,red-graze-1967,sonya-rapoport,Rapoport Sonya,57726da3edc2cb3880b4c75c,1967.0,"['57726b52edc2cb3880ad77a8', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['P&D (Pattern and Decoration)'],[],,,,[],[],,1024,https://uploads2.wikiart.org/images/sonya-rapoport/red-graze-1967(1).jpg,900
57727f9dedc2cb3880eea096,Jewish Wedding,jewish-wedding,margareta-sterian,Sterian Margareta,57726da0edc2cb3880b4c2d7,,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],['Expressionism'],[],,,,[],[],,400,https://uploads2.wikiart.org/images/margareta-sterian/jewish-wedding.jpg,264
577288a9edc2cb38800b3539,Portico of the Temple of Isis at Philae,portico-of-the-temple-of-isis-at-philae-1851,david-roberts,Roberts David,57726df5edc2cb3880b549b6,1851.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e80', '57726b52edc2cb3880ad7788']",,,,['interior'],"['Romanticism', 'Orientalism']",[],,,,[],"['Column', 'Arch', 'Holy places', 'Building']",,774,https://uploads1.wikiart.org/images/david-roberts/portico-of-the-temple-of-isis-at-philae-1851.jpg,1125
577280ffedc2cb3880f31365,Montreal River,montreal-river-1920,j-e-h-macdonald,MacDonald J. E. H.,57726da8edc2cb3880b4cfc1,1920.0,"['57726b52edc2cb3880ad77e0', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Post-Impressionism'],[],,,,[],"['Formation', 'Rock', 'Geology', 'Geological phenomenon', 'Canyon']",,800,https://uploads5.wikiart.org/images/j-e-h-macdonald/montreal-river-1920.jpg,631
577280c6edc2cb3880f26859,Ceausescu,ceausescu,dumitru-gorzo,Gorzo Dumitru,57726da7edc2cb3880b4cd27,,"['57726b52edc2cb3880ad7740', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Neo-Pop Art'],[],,,,[],['Pink'],,480,https://uploads2.wikiart.org/images/dumitru-gorzo/ceausescu.jpg,640
5772809cedc2cb3880f1cdb4,North Sound,north-sound-1979,john-hoyland,Hoyland John,57726da6edc2cb3880b4cbf4,1979.0,"['57726b51edc2cb3880ad7468', '57726bccedc2cb3880ae722e', '57726b4eedc2cb3880ad6f70', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Abstract Expressionism'],"['acrylic', 'canvas']",,,,"['Tate Britain, London, UK']",['Majorelle blue'],"Shortly before painting 'North Sound' Hoyland stated: 'Paintings are not to be understood, they are to be recognised. They are an equivalent to nature, not an illustration of it'. Since executing his first abstract works in 1958, Hoyland's paintings have proclaimed their self-sufficiency as visual facts or events. In the 1960s Hoyland was mainly involved with formal issues of scale, colour and the relation of shapes. In the 1970s he began to invest these elements with a greater emotive significance. Consequently, as 'North Sound' demonstrates, his handling of the forms in his paintings became looser and more expressive. He explained: 'The structure of form is meant to be a container for colour, a container of feeling'.",882,https://uploads8.wikiart.org/images/john-hoyland/north-sound-1979.jpg,824
5772800aedc2cb3880efed85,Untitled,untitled-2010-5,paul-du-toit,du Toit Paul,57726da3edc2cb3880b4c770,2010.0,"['57726b52edc2cb3880ad77a0', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Outsider art'],[],,,,[],[],,618,https://uploads8.wikiart.org/images/paul-du-toit/untitled-2010(5).jpg,237
57727f6fedc2cb3880ee01d8,Folding Scroll,folding-scroll-1963,li-yuan-chia,Yuan-chia Li,57726d9fedc2cb3880b4bf46,1963.0,"['57726b52edc2cb3880ad76a8', '57726bcdedc2cb3880ae740e', '57726b4fedc2cb3880ad7160', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Minimalism'],"['ink', 'card']",,,,[],[],,588,https://uploads2.wikiart.org/images/li-yuan-chia/folding-scroll-1963.jpg,144
57728224edc2cb3880f6c029,Eruption of Vesuvius,eruption-of-vesuvius-1826,johan-christian-dahl,Dahl Johan Christian,57726db0edc2cb3880b4dba8,1826.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e88']",,,,['landscape'],['Romanticism'],[],67.5,43.0,,"['Private Collection', 'National Gallery of Denmark (Statens Museum for Kunst), Copenhagen, Denmark']","['Geological phenomenon', 'Types of volcanic eruptions', 'Volcanic landform', 'Volcano', 'Sky', 'Lava dome']",,800,https://uploads7.wikiart.org/images/johan-christian-dahl/eruption-of-vesuvius-1826.jpg,591
5772820bedc2cb3880f648a0,The First Real Target?,the-first-real-target-1961,peter-blake,Blake Peter,57726dafedc2cb3880b4da44,1961.0,"['57726b52edc2cb3880ad77d0', '57726b4eedc2cb3880ad6e48', '57726bccedc2cb3880ae726e', '57726bcdedc2cb3880ae7296', '57726b4eedc2cb3880ad6f68', '57726b4eedc2cb3880ad6f70']",,,,['figurative'],['Pop Art'],"['collage', 'enamel', 'board', 'canvas']",,,,"['Tate Modern, London, UK']","['Target archery', 'Circle', 'Recreation']","The foundations of Pop Art in America were laid during the 1950s by Jasper Johns and Robert Rauschenberg. Like Blake, both these artists incorporated images taken from popular culture into a fine art context, and Blake has acknowledged their example. This work refers to Johns's work in particular. Whereas Johns had taken a familiar object - a target - and executed this motif on the canvas in a painterly style, Blake took this further by using a real archery target purchased from a sports shop. The work of art is consequently less like a painting and is even closer to the real world. Blake thus questions: is this 'the first real target'?",808,https://uploads8.wikiart.org/images/peter-blake/the-first-real-target-1961.jpg,882
57728139edc2cb3880f3c14f,"Fifth Avenue, New York",fifth-avenue-new-york-1911,john-french-sloan,Sloan John French,57726daaedc2cb3880b4d2c0,1911.0,"['57726b52edc2cb3880ad7760', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['genre painting'],['New Realism'],"['oil', 'canvas']",,,,['Private Collection'],"['streets-and-squares', 'houses-and-buildings', 'New-York', 'roads-and-vehicles', 'group-portraits']",,768,https://uploads5.wikiart.org/images/john-french-sloan/fifth-avenue-new-york-1911.jpg,976
57728104edc2cb3880f31c7a,Farandole,farandole-1926,filipp-malyavin,Malyavin Filipp,57726da9edc2cb3880b4d021,1926.0,"['57726b51edc2cb3880ad74b0', '57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e58']",,,,['genre painting'],"['Art Nouveau (Modern)', 'Expressionism']",[],,,,[],"['characters-and-emotions', 'flying']",,542,https://uploads0.wikiart.org/images/filipp-malyavin/farandole-1926.jpg,900
5772806cedc2cb3880f130d4,Untitled,untitled-1967,doug-wheeler,Wheeler Doug,57726da5edc2cb3880b4ca87,1967.0,"['57726b51edc2cb3880ad7658', '57726b4eedc2cb3880ad6e78']",,,,['installation'],['Light and Space'],[],,,,[],"['Sky', 'Horizon', 'Atmospheric phenomenon', 'Atmosphere', 'Sea', 'Cloud', 'Calm', 'Ocean']",,600,https://uploads5.wikiart.org/images/doug-wheeler/untitled-1967.jpg,342
57728239edc2cb3880f6e359,Portrait of Vsevolod Meyerhold,portrait-of-vsevolod-meyerhold-1916,boris-grigoriev,Grigoriev Boris,57726db1edc2cb3880b4de49,1916.0,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Expressionism'],[],,,,[],[],,700,https://uploads3.wikiart.org/images/boris-gregoriev/portrait-of-vsevolod-meyerhold-1916.jpg,1024
5772810eedc2cb3880f32905,O combate naval do Riachuelo,o-combate-naval-do-riachuelo-1883,victor-meirelles,Meirelles Victor,57726da9edc2cb3880b4d081,1883.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6e98']",,,,['marina'],['Romanticism'],[],,,,[],"['Vehicle', 'Ship of the line', 'First-rate', 'Ship', 'Sailing ship', 'Watercraft', 'Flagship', 'East indiaman', 'Boat']",,1200,https://uploads2.wikiart.org/images/victor-meirelles/o-combate-naval-do-riachuelo-1883.jpg,604
5772801aedc2cb3880f0065b,Icon Spas nerukotvornyi (Savior-Not-Made-by-Hands) from the Maniava Hermitage iconostasis,icon-spas-nerukotvornyi-savior-not-made-by-hands-from-the-maniava-hermitage-iconostasis-1705,yov-kondzelevych,Kondzelevych Yov,57726da2edc2cb3880b4c61d,1705.0,"['57726b51edc2cb3880ad74c8', '57726b4eedc2cb3880ad6ef8', '604c80e8edc2c9b07c100000']",ManiavaUkraine,,,"['religious painting', 'icon']",['Baroque'],[],,,,[],"['Cheek', 'History', 'Ancient history']",,680,https://uploads7.wikiart.org/images/yov-kondzelevych/icon-spas-nerukotvornyi-savior-not-made-by-hands-from-the-maniava-hermitage-iconostasis-1705.jpg,344
57728252edc2cb3880f75f63,Ahinora,ahinora-1925,ivan-milev,Milev Ivan,57726db2edc2cb3880b4dfb1,1925.0,"['57726b51edc2cb3880ad74b0', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Art Nouveau (Modern)'],[],,,,[],[],,600,https://uploads2.wikiart.org/images/ivan-milev/ahinora-1925.jpg,792
5772816aedc2cb3880f45dbe,A Woodcock,a-woodcock-1927,archibald-thorburn,Thorburn Archibald,57726dabedc2cb3880b4d3c3,1927.0,"['57726b52edc2cb3880ad76e8', '57726b4eedc2cb3880ad6f58', '57726bcdedc2cb3880ae72c6', '57726bcdedc2cb3880ae7436']",,,,['wildlife painting'],['Naturalism'],"['gouache', 'watercolor']",51.0,35.5,,['Private Collection'],"['birds', 'Bird', 'Snipe', 'Shorebird', 'Dowitcher', 'Least Sandpiper', 'Sandpiper', 'Beak', 'Charadriiformes', 'Calidrid', 'red-backed sandpiper']",,1730,https://uploads2.wikiart.org/images/archibald-thorburn/a-woodcock-1927.jpg!HD.jpg,1200
5772813eedc2cb3880f3c8f7,Motherhood,motherhood,edith-vonnegut,Vonnegut Edith,57726daaedc2cb3880b4d2f0,,"['57726b52edc2cb3880ad76d0', '57726b4eedc2cb3880ad6e58']",United States,,,['genre painting'],['Naïve Art (Primitivism)'],[],,,,[],"['mother-and-child', 'tortoises', 'Fictional character', 'Mythology']",,820,https://uploads4.wikiart.org/images/edith-vonnegut/motherhood.jpg,864
57727cf5edc2cb3880e60e9a,Desgaste de un  Prepotente,desgaste-de-un-prepotente,ramon-oviedo,Oviedo Ramon,57726d94edc2cb3880b4accd,,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Expressionism'],[],,,,[],[],,1192,https://uploads0.wikiart.org/images/ramon-oviedo/desgaste-de-un-prepotente(3).jpg!HD.jpg,1200
5772823aedc2cb3880f6e56b,Stadia II,stadia-ii-2004,julie-mehretu,Mehretu Julie,57726db1edc2cb3880b4de61,2004.0,['5804eadaedc2ce45b4e01a76'],,,,['abstract'],[],[],,,,[],"['Map', 'Atlas', 'Line']",,1564,https://uploads5.wikiart.org/images/julie-mehretu/stadia-ii-2004.jpg!HD.jpg,1200
57727fededc2cb3880ef6ae7,"Number 13,",number-13-1961,john-mclaughlin,McLaughlin John,57726da2edc2cb3880b4c5ed,1961.0,"['57726b52edc2cb3880ad76a8', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Minimalism'],[],,,,[],['Rectangle'],,640,https://uploads0.wikiart.org/images/john-mclaughlin/number-13-1961.jpg,451
57727fa6edc2cb3880eeb090,Sea Color,sea-color-2011,sam-gilliam,Gilliam Sam,57726da1edc2cb3880b4c362,2011.0,"['57726b51edc2cb3880ad7468', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Abstract Expressionism'],[],,,,[],[],,586,https://uploads5.wikiart.org/images/sam-gilliam/sea-color-2011.jpg,295
57727de8edc2cb3880e92048,The Bag-Piper,the-bag-piper-1813,david-wilkie,Wilkie David ,57726d99edc2cb3880b4b57a,1813.0,"['57726b52edc2cb3880ad7850', '57726b4eedc2cb3880ad6ee0']",,,,['portrait'],['Romanticism'],[],,,,[],"['male-portraits', 'bagpipers']","Wilkie exhibited this intimate portrait in 1813, when his reputation as a painter of character was already well-established. As a Scottish artist, Wilkie was keen to elevate the status of his national school. Here, however, he seems to draw on stereotypes, showing his character with a red nose and cheeks, auburn hair and thick eyebrows. These elements evoke the wildness associated with the Scots by many 19th-century English viewers. While Wilkie’s picture may appear to be taken from life, it also answered a demand for romanticised images of Scotland.",881,https://uploads8.wikiart.org/images/david-wilkie/the-bag-piper-1813.jpg!HD.jpg,1200
5772826dedc2cb3880f787ac,La Belle Jardiniere – April,la-belle-jardiniere-april-1896,eug-ne-grasset,Grasset Eugène,57726da9edc2cb3880b4d0b1,1896.0,"['57726b51edc2cb3880ad74b0', '57726b4eedc2cb3880ad6e70']",,,"{'id': '57726da9edc2cb3880b4d0b5', 'title': 'La Belle Jardiniere'}",['illustration'],['Art Nouveau (Modern)'],[],,,,[],"['Tree', 'spring', 'Plant']",,474,https://uploads6.wikiart.org/images/eug-ne-grasset/la-belle-jardiniere-april-1896.jpg,640
577284d5edc2cb3880ff1b8a,Boys Throwing Pebbles into the River,boys-throwing-pebbles-into-the-river-1890,karoly-ferenczy,Ferenczy Karoly,57726dc9edc2cb3880b50412,1890.0,"['57726b51edc2cb3880ad7600', '57726b52edc2cb3880ad77e0', '57726b4eedc2cb3880ad6e58', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['genre painting'],"['Impressionism', 'Post-Impressionism']","['oil', 'canvas']",,,,"['Hungarian National Museum, Budapest, Hungary']","['People', 'Male', 'Child', 'Standing', 'Fun', 'stones']",,700,https://uploads0.wikiart.org/images/karoly-ferenczy/boys-throwing-pebbles-into-the-river-1890.jpg,560
57727fabedc2cb3880eeb92f,Untitled,untitled-1965,shozo-shimamoto,Shimamoto Shozo,57726da1edc2cb3880b4c3be,1965.0,"['57726b51edc2cb3880ad74a8', '5804eadaedc2ce45b4e01a76']",,,,['abstract'],['Art Informel'],[],,,,[],[],,570,https://uploads8.wikiart.org/images/shozo-shimamoto/untitled-1965.jpg,454
57727f92edc2cb3880ee37ba,The Peacocks of the Looks,peacocks-of-the-glances,ion-tuculescu,Tuculescu Ion,57726da0edc2cb3880b4c291,,"['57726b51edc2cb3880ad7588', '57726b4eedc2cb3880ad6e48']",,,,['figurative'],['Expressionism'],[],,,,[],[],,525,https://uploads7.wikiart.org/images/ion-tuculescu/peacocks-of-the-glances.jpg,680
57728261edc2cb3880f7748f,Perspective with a Portico,perspective-with-a-portico-1765,canaletto,Canaletto,57726d8bedc2cb3880b49b1c,1765.0,"['57726b52edc2cb3880ad7840', '57726b4eedc2cb3880ad6e20', '57726bcdedc2cb3880ae733e', '57726b4eedc2cb3880ad6f70']",,,,['capriccio'],['Rococo'],"['oil', 'canvas']",93.0,131.0,,"[""Galleria dell'Accademia, Venice, Italy""]","['Holy places', 'History', 'Column', 'Arch']","Canaletto was awarded the Perspective Chair at the Venice Fine Arts Academy in 1763, at the age of 66, after a first refusal, in spite of his international renown.
As was the practice, Canaletto had to present the Academy with a work, but surprisingly the greatest vedutista of his day preferred a capriccio to a real view of Venice. He started the work after his appointment but didn't complete it until two years later.

Painted on a preparation of red ochre oil, the chromatic values of which have certainly since changed, ""Perspective with a portico"" recalls the courtyard and portico of the Ca’ d’Oro, - the house of gold. The architectural elements that characterise the famous Venetian palazzo are transformed by the artist and inserted into an imaginary setting.
As a bequest, this capriccio met with huge success, proved by the large number of existing replicas, some of which are signed by the hand of the master. It was exhibited on Saint Mark's Square during the Feast of Ascension ""to honour its author"" and was admired by numerous fellow artists, including Guardi. ",427,https://uploads3.wikiart.org/00364/images/canaletto/perspective-view-with-portico-jpg-large.jpg,600
